Time,Potential
26.0009,-1.499
26.0209,-1.4941
26.0409,-1.4892
26.0609,-1.4842
26.0809,-1.4791
26.1009,-1.4737
26.1209,-1.4688
26.1409,-1.4639
26.1609,-1.459
26.1809,-1.4541
26.2009,-1.4489
26.2209,-1.444
26.2409,-1.4389
26.2609,-1.4339
26.2809,-1.429
26.3009,-1.4241
26.3209,-1.419
26.3409,-1.4141
26.3609,-1.409
26.3809,-1.4039
26.4009,-1.399
26.4209,-1.3941
26.4409,-1.3892
26.4609,-1.3843
26.4809,-1.3792
26.5009,-1.3743
26.5209,-1.369
26.5409,-1.3641
26.5609,-1.3591
26.5809,-1.3539
26.6009,-1.3493
26.6209,-1.3441
26.6409,-1.3392
26.6609,-1.3343
26.6809,-1.3292
26.7009,-1.3244
26.7209,-1.3191
26.7409,-1.3144
26.7609,-1.3095
26.7809,-1.3043
26.8009,-1.2991
26.8209,-1.2942
26.8409,-1.2892
26.8609,-1.2843
26.8809,-1.2792
26.9009,-1.2742
26.9209,-1.2689
26.9409,-1.2642
26.9609,-1.2591
