Potential,Current
0.389046937227249,0.000000797842744759691
0.394041895866394,0.000000809036350801762
0.398959159851074,0.000000806535297215305
0.403963804244995,0.000000803679768068832
0.408901572227478,0.0000008117938250507
0.413914442062378,0.000000819994511402911
0.418921232223511,0.000000824502365048829
0.423951029777527,0.000000827824976568081
0.428952217102051,0.000000829339967367559
0.433909386396408,0.000000831182092042582
0.438916921615601,0.00000084075060158284
0.443846195936203,0.000000844166379465605
0.448894113302231,0.000000851895151754434
0.453912526369095,0.000000859524845964188
0.458918780088425,0.000000866021309775533
0.463987439870834,0.00000086950933564367
0.468996971845627,0.000000873458304795349
0.47393599152565,0.000000881386881701474
0.478873074054718,0.000000885510360149055
0.48392191529274,0.000000886793259269325
0.488908290863037,0.000000897170536973135
0.493867635726929,0.000000897695429102896
0.498801827430725,0.000000902374267752748
0.503734946250916,0.000000908797460397182
0.508747577667236,0.000000919320825687464
0.513754546642303,0.000000927720691379363
0.51885586977005,0.00000093165283487906
0.523886203765869,0.000000937438585424388
0.528808891773224,0.000000943601150993345
0.533893644809723,0.000000953609401221911
0.538894712924957,0.000000962299395723676
0.54382735490799,0.000000970140604295011
0.548919379711151,0.000000968789322541852
0.553933501243591,0.000000954691358856508
0.5589559674263,0.000000990043758974934
0.563952267169952,0.000000992247692011006
0.569051921367645,0.00000100240845313238
0.573945581912994,0.00000100753891274508
0.578957974910736,0.00000101206182989699
0.583975315093994,0.00000103284537544823
0.588922381401062,0.00000103674665297149
0.593887627124786,0.00000104036485026882
0.598821222782135,0.00000105384640392003
0.603770434856415,0.00000105599474409246
0.608804225921631,0.00000106841662272927
0.613805115222931,0.00000107834023310716
0.618799805641174,0.00000108503581941477
0.62379664182663,0.00000109284667360043
0.628877341747284,0.00000110079008663888
0.633828461170197,0.00000111223641852121
0.638828635215759,0.00000112003908725455
0.643877863883972,0.00000113658052214305
0.648764669895172,0.00000114154090624652
0.653930604457855,0.00000115577029191627
0.658776879310608,0.0000011610388810368
0.663902282714844,0.00000117284037060017
0.668949127197266,0.00000117979311653471
0.673861026763916,0.00000119035723855632
0.678896844387054,0.00000120560332561581
0.683905601501465,0.00000121768187000271
0.688934981822968,0.00000122641631605802
0.693919897079468,0.00000124149528346607
0.698817372322083,0.00000125258134175965
0.70397561788559,0.00000126473617001466
0.708921372890472,0.00000128429655887885
0.713943243026733,0.00000130265891584713
0.718933939933777,0.00000131185970531078
0.723875761032104,0.00000132159573240642
0.72891104221344,0.0000013353007943806
0.73385226726532,0.0000013537014638132
0.73887050151825,0.00000137110623654735
0.743957161903381,0.00000139079224936722
0.748894572257996,0.0000014065361710891
0.745571911334991,0.00000061502748849307
0.740519762039185,0.000000482796110645722
0.735546886920929,0.000000391297049873174
0.730629980564117,0.000000328033365804004
0.725600898265839,0.000000270486708586759
0.720692992210388,0.000000223191179316018
0.715786814689636,0.000000181917599206827
0.71069473028183,0.000000141104649742374
0.705664694309235,0.0000001071402806474
0.700631737709045,0.0000000798616781594319
0.695627808570862,0.0000000495329182115256
0.690524458885193,0.000000029311658877873
0.685600101947784,0.00000000774860975383262
0.680569648742676,-0.0000000162266076131345
0.675594806671143,-0.0000000313692858355807
0.670527040958405,-0.0000000435721076996742
0.665665030479431,-0.0000000682056651157836
0.660524487495422,-0.0000000837312228441078
0.65556526184082,-0.0000000941103905915952
0.650607824325562,-0.000000106151432532897
0.645601511001587,-0.000000115149497048606
0.640394747257233,-0.000000134787967454031
0.635561227798462,-0.000000141395005925915
0.630560457706451,-0.000000147270000638855
0.625562429428101,-0.000000163713210099559
0.620526432991028,-0.000000170433082757881
0.615511119365692,-0.000000184455728913235
0.610553026199341,-0.00000018993631556441
0.605575203895569,-0.000000201684670741997
0.600549221038818,-0.000000207646536409811
0.595549702644348,-0.000000215205176345989
0.590554594993591,-0.000000218060648649043
0.585697948932648,-0.000000229524772521472
0.580646812915802,-0.000000231863495514517
0.575747907161713,-0.000000240211363689014
0.570714831352234,-0.000000255300420803906
0.565633177757263,-0.000000260795502526889
0.560686051845551,-0.000000267982528612265
0.555653214454651,-0.000000264962352503062
0.550714373588562,-0.000000274456425586322
0.545620441436768,-0.000000287116534991583
0.540596306324005,-0.000000285098849417409
0.535627245903015,-0.000000293691329034118
0.530533492565155,-0.000000295800020921888
0.52554577589035,-0.000000303881989793808
0.520542442798615,-0.000000312217252940172
0.515481054782867,-0.000000313594682666007
0.510537207126617,-0.00000031708790970697
0.505555152893066,-0.000000322676129371757
0.500578284263611,-0.000000330012085214548
0.495606988668442,-0.000000331733275515944
0.490667343139648,-0.00000033612153060858
0.485652327537537,-0.000000342278241305394
0.480659931898117,-0.000000340810032639638
0.475724250078201,-0.000000348014026485544
0.470766127109528,-0.000000353571266487052
0.465677678585052,-0.000000357681102514107
0.46073305606842,-0.000000363142703463382
0.455644696950912,-0.000000369759504792455
0.450647175312042,-0.000000372354492128579
0.445672035217285,-0.000000372918719904192
0.440617442131042,-0.00000037749393300146
0.435735762119293,-0.000000381020441864166
0.430756449699402,-0.000000378903166620148
0.425774812698364,-0.000000396898826693359
0.420663237571716,-0.000000398908326815217
0.415645837783813,-0.00000040295839198734
0.410617589950562,-0.000000397797805362643
0.405785292387009,-0.000000406837216360145
0.400640040636063,-0.000000408538312512974
0.395824640989304,-0.000000408141033858556
0.390731781721115,-0.000000418616167507935
0.385756075382233,-0.000000425931915515321
0.380671858787537,-0.00000042707461034297
0.375703275203705,-0.000000427820225468167
0.370758920907974,-0.000000434101508517415
0.36567223072052,-0.00000043890196366192
0.360681921243668,-0.00000044365123130774
0.355701863765717,-0.000000447134397063564
0.35068342089653,-0.000000445581605390544
0.345741778612137,-0.000000454704064623002
0.340642422437668,-0.000000455519881370492
0.335767298936844,-0.000000456098405265948
0.330708205699921,-0.000000463643289094762
0.325789898633957,-0.000000464798461052851
0.320856273174286,-0.000000468703206024657
0.315959066152573,-0.000000471666623980127
0.310981333255768,-0.000000477010019039881
0.3059943318367,-0.000000481170729926816
0.301057815551758,-0.000000487965849060856
0.29599204659462,-0.000000496763846058457
0.290932267904282,-0.000000502020554904448
0.285769760608673,-0.000000510657969243766
0.280732244253159,-0.000000506910851072462
0.275817930698395,-0.000000508007133248611
0.270885407924652,-0.000000513694317305635
0.265918910503387,-0.000000525981363352912
0.260716289281845,-0.000000536084769464651
0.255673199892044,-0.000000534879973201896
0.250663161277771,-0.000000543822352483403
0.245648264884949,-0.000000544053648354748
0.240620642900467,-0.00000055107767593654
0.235615015029907,-0.000000555720077954902
0.230618730187416,-0.000000556505369786464
0.225570470094681,-0.000000564123183721676
0.220657378435135,-0.000000570816723666212
0.215560615062714,-0.000000590033266689716
0.210699498653412,-0.000000583303176426853
0.205612331628799,-0.000000587166312016052
0.200670793652534,-0.000000592872709148651
0.195705071091652,-0.000000590939578160032
0.190813228487968,-0.00000060144321878397
0.185867220163345,-0.000000618281944753107
0.180832549929619,-0.000000624357483047788
0.175902232527733,-0.000000625529082753928
0.170886442065239,-0.000000627468352831784
0.165956228971481,-0.00000063779941683606
0.161015078425407,-0.000000634942068700184
0.156140431761742,-0.000000644676219963003
0.151088714599609,-0.000000660201351365686
0.146096050739288,-0.000000666785240355239
0.141132712364197,-0.000000669401401864889
0.136129885911942,-0.000000685260545196797
0.13104809820652,-0.000000685801012423326
0.126024782657623,-0.000000699582244578778
0.120982699096203,-0.00000070081460989968
0.116024889051914,-0.000000708945663063787
0.111126475036144,-0.000000716270164957677
0.10609095543623,-0.000000717036641617597
0.101116009056568,-0.000000725855045402568
0.0961945876479149,-0.000000731934164832637
0.0911358818411827,-0.000000749841888136871
0.086161196231842,-0.000000751217214656208
0.0810301005840302,-0.000000757302927922865
0.0760774090886116,-0.00000076536218784895
0.0711061134934425,-0.000000765786921874678
0.0661273300647736,-0.000000773279396071302
0.0610628239810467,-0.000000782639006047248
0.0561244003474712,-0.000000789440207427106
0.0511222779750824,-0.000000792671414728829
0.0461154393851757,-0.000000799433450993092
0.0410727262496948,-0.000000807352705578523
0.0360966846346855,-0.000000815990460978355
0.0310139376670122,-0.000000816927865798789
0.0260729752480984,-0.000000823542677608202
0.0210063271224499,-0.000000827063672659278
0.0160165373235941,-0.000000831412933166575
0.0110540082678199,-0.000000837930258512642
0.00598136149346828,-0.000000846118723529798
0.00137608894146979,-0.000000853118422128318
-0.0037271601613611,-0.000000855211283123936
-0.0087396577000618,-0.000000856812221172731
-0.0137544330209494,-0.000000861603723478765
-0.0187617857009172,-0.000000863770765135996
-0.0236716791987419,-0.000000868526569774986
-0.0287307798862457,-0.000000870641770234215
-0.0336324945092201,-0.000000874973579811922
-0.0386013463139534,-0.000000882869244378526
-0.0436508096754551,-0.000000886927637111512
-0.0486031249165535,-0.000000890459546099009
-0.0535600930452347,-0.000000902645865608065
-0.0585668832063675,-0.000000903155353171314
-0.0634953752160072,-0.000000905672209228214
-0.0684551820158958,-0.000000908847255232104
-0.0735198855400085,-0.000000921007767828996
-0.0785233378410339,-0.00000092483674052346
-0.0834691077470779,-0.000000929505745261849
-0.0885545387864113,-0.000000935012280933734
-0.093464620411396,-0.000000939962774282321
-0.0984790250658989,-0.000000943910947626136
-0.103417582809925,-0.000000953507822032407
-0.108466789126396,-0.000000958652549343242
-0.113526456058025,-0.000000964416017268377
-0.118540517985821,-0.000000974502995632065
-0.123494423925877,-0.000000982052711151482
-0.128560811281204,-0.000000985552560450742
-0.133551597595215,-0.000000989945419860305
-0.138539046049118,-0.000000996397261587845
-0.143557384610176,-0.000000996379071693809
-0.148495346307755,-0.00000100698309779546
-0.153511092066765,-0.00000101205148439476
-0.158598646521568,-0.00000102926367162581
-0.16355088353157,-0.00000102843137028685
-0.168541923165321,-0.00000104179730442411
-0.173597291111946,-0.00000104633818409638
-0.178619965910912,-0.00000105490289570298
-0.183671459555626,-0.00000106121319731756
-0.188622638583183,-0.00000106900722585124
-0.193589866161346,-0.00000108062261006125
-0.198560670018196,-0.00000108294523215591
-0.203543141484261,-0.00000109468476239272
-0.208477392792702,-0.00000110377948203677
-0.213562965393066,-0.00000112075565539271
-0.218406468629837,-0.0000011280325225016
-0.223502442240715,-0.0000011418771919125
-0.228417128324509,-0.00000115547163659357
-0.23338308930397,-0.00000117558147394448
-0.238386765122414,-0.00000118545551686111
-0.243423223495483,-0.00000119836420253705
-0.248451188206673,-0.00000122317260320415
-0.253445684909821,-0.00000123978247756895
-0.258428364992142,-0.00000125713768284186
-0.263540834188461,-0.00000128634155771579
-0.268536657094955,-0.00000130317414459569
-0.273500114679337,-0.00000132453010337485
-0.278513193130493,-0.00000135430434511363
-0.28350242972374,-0.00000138682571559912
-0.288510948419571,-0.00000140317183650041
-0.29352268576622,-0.00000144119519518426
-0.298564851284027,-0.00000146976913129038
-0.303504168987274,-0.00000150396158460353
-0.308506995439529,-0.00000154483825554053
-0.313592523336411,-0.00000157836529979249
-0.318435579538345,-0.0000016169701666513
-0.323414981365204,-0.00000165663311690878
-0.32843554019928,-0.000001696652134342
-0.333319962024689,-0.00000173674538928026
-0.338425725698471,-0.00000179302332981024
-0.343362540006638,-0.00000184508769507374
-0.34832164645195,-0.00000190604521321802
-0.353313982486725,-0.0000019791650629486
-0.35835462808609,-0.00000203433683054755
-0.363340198993683,-0.00000209718109545065
-0.368407994508743,-0.00000215773457057367
-0.373413860797882,-0.0000022362542040355
-0.378446787595749,-0.00000230264095080202
-0.383468627929688,-0.00000239311248151353
-0.388489335775375,-0.000002498263711459
-0.393484711647034,-0.00000261030641013349
-0.398472845554352,-0.00000273246064352861
-0.4034743309021,-0.00000286373960989295
-0.408519476652145,-0.00000300499073091487
-0.41348534822464,-0.00000314888961838733
-0.418586373329163,-0.00000328538271787693
-0.423544406890869,-0.00000342323687618773
-0.428526967763901,-0.00000355639781446371
-0.433535069227219,-0.00000369157464774617
-0.43854683637619,-0.0000038144028167153
-0.443474054336548,-0.00000394178732676664
-0.448446393013,-0.00000405712944484549
-0.453463345766068,-0.00000418362787968363
-0.458421498537064,-0.00000429935835200013
-0.463429927825928,-0.00000442294594904524
-0.468417853116989,-0.00000454986002296209
-0.473478108644485,-0.00000467766676592873
-0.478412657976151,-0.00000481142660646583
-0.483424007892609,-0.00000494327196065569
-0.48833304643631,-0.00000508289622302982
-0.493360638618469,-0.00000521612446391373
-0.498350441455841,-0.00000535384424438234
-0.503368616104126,-0.00000551058838027529
-0.508342206478119,-0.00000564598576602293
-0.513461887836456,-0.00000578690014663152
-0.518314361572266,-0.0000059264962146699
-0.523422479629517,-0.00000607451511314139
-0.528389275074005,-0.00000621659182797885
-0.53336364030838,-0.00000637758148513967
-0.538377523422241,-0.00000653048709864379
-0.543362677097321,-0.00000668244820190012
-0.548266530036926,-0.00000683863845551969
-0.55337256193161,-0.00000700942564435536
-0.558310091495514,-0.0000071642921284365
-0.563348054885864,-0.00000733095112082083
-0.56837260723114,-0.00000750495019019581
-0.573462843894959,-0.00000767375422583427
-0.578442811965942,-0.00000784363783168374
-0.583451986312866,-0.00000800843827164499
-0.588439166545868,-0.00000817687669041334
-0.593416929244995,-0.00000834062120702583
-0.598371744155884,-0.00000852315315569285
-0.603393137454987,-0.00000869027553562773
-0.608441054821014,-0.00000885577082954114
-0.613438904285431,-0.00000902512238099007
-0.618451654911041,-0.00000919188642001245
-0.623467922210693,-0.00000935380103328498
-0.628459572792053,-0.00000950690809986554
-0.63341361284256,-0.00000966663719736971
-0.638487339019775,-0.00000981484663498122
-0.643407821655273,-0.00000996039580059005
-0.648480653762817,-0.0000101034202089068
-0.653432130813599,-0.0000102452586361323
-0.658411085605621,-0.0000103762367871241
-0.663461983203888,-0.0000105027165773208
-0.668519377708435,-0.0000106218858491047
-0.67352020740509,-0.0000107316327557783
-0.678580760955811,-0.000010831342478923
-0.683608651161194,-0.0000109264537968556
-0.688462316989899,-0.0000110074543044902
-0.693555116653442,-0.0000110804921860108
-0.698425829410553,-0.0000111366152850678
-0.703441143035889,-0.0000111987865238916
-0.708403885364532,-0.0000112378966150573
-0.713416457176209,-0.0000112751931737876
-0.718380868434906,-0.0000113028318082797
-0.72332090139389,-0.0000113108217192348
-0.728339731693268,-0.0000113185333248111
-0.733318686485291,-0.000011314315997879
-0.738312840461731,-0.0000113074602268171
-0.743292570114136,-0.0000112813750092755
-0.748364567756653,-0.0000112528905447107
-0.745047152042389,-0.00000960170109465253
-0.740060269832611,-0.00000883884877111996
-0.735052943229675,-0.00000822734273242531
-0.730142295360565,-0.00000769831331126625
-0.725054979324341,-0.00000723230505172978
-0.720098435878754,-0.00000680948096487555
-0.715111315250397,-0.00000642517443338875
-0.710168838500977,-0.00000607757056059199
-0.705206871032715,-0.0000057561583162169
-0.70020055770874,-0.00000545659304407309
-0.695221185684204,-0.0000051819956752297
-0.690276145935059,-0.00000493157403980149
-0.685235857963562,-0.0000046834707063681
-0.680259168148041,-0.00000447425418315106
-0.675283133983612,-0.00000425902362621855
-0.670237183570862,-0.00000405999071517726
-0.665196239948273,-0.00000387631780540687
-0.660220146179199,-0.000003701734385686
-0.655172824859619,-0.00000353669292962877
-0.650135338306427,-0.00000338794939125364
-0.645125806331635,-0.00000323619474329462
-0.640157043933868,-0.00000309893130179262
-0.635114133358002,-0.00000296803523269773
-0.630106747150421,-0.00000284811017081665
-0.625160813331604,-0.00000272208603746549
-0.620180189609528,-0.00000261063382822613
-0.615229904651642,-0.00000250087282438471
-0.610095620155334,-0.00000239961036641034
-0.605171382427216,-0.00000230160890168918
-0.600147783756256,-0.00000220519245885953
-0.595090687274933,-0.00000211818746720382
-0.59007716178894,-0.00000204133607439871
-0.585309028625488,-0.00000114557815322769
-0.580402016639709,-0.00000119646199436829
-0.574485003948212,0.00000132727814161626
-0.570216834545136,-0.00000159381795583613
-0.564956784248352,0.0000000204094483535755
-0.559956967830658,-0.000000615905946688144
-0.554917633533478,-0.000000719180491159932
-0.549647152423859,-0.000000770458939314267
-0.545065999031067,-0.000000781393907800521
-0.53992623090744,-0.000000811379720744299
-0.534934818744659,-0.000000648915488454804
-0.529981315135956,-0.000000657073599086289
-0.525083601474762,-0.000000718521164344565
-0.519950866699219,0.0000000428275193087302
-0.515141487121582,-0.000000432754404755542
-0.510099709033966,-0.000000553043889794935
-0.505079925060272,-0.000000488088460315339
-0.499998480081558,-0.00000042752520812428
-0.49507400393486,-0.000000402882676553418
-0.490115851163864,-0.000000440340471641321
-0.485177040100098,-0.000000417467873603528
-0.480084121227264,-0.00000037964403531987
-0.475097864866257,-0.000000330027347672512
-0.470162093639374,-0.000000191968425156119
-0.465129762887955,-0.000000312708323235711
-0.460134297609329,-0.000000161542402565829
-0.45511257648468,-0.000000191300927099292
-0.44986155629158,-0.000000346985245869291
-0.445146203041077,-0.000000257271523196323
-0.440090388059616,-0.000000179354145757316
-0.435316950082779,-0.000000133159232973412
-0.430257141590118,-0.0000000368867318911725
-0.425320655107498,0.0000000232313617232194
-0.420152932405472,-0.0000000227138077235622
-0.415259093046188,-0.0000000409491569541842
-0.410436898469925,0.000000105096262359439
-0.405193686485291,0.000000134864421852399
-0.400136291980743,0.0000000464352218898512
-0.395260989665985,0.000000182212673394133
-0.390015542507172,-0.000000120711248996486
-0.385143727064133,0.000000104693199887151
-0.380176812410355,0.000000232385843901284
-0.375034689903259,0.000000290312442530194
-0.370060116052628,0.000000253486689416604
-0.365084856748581,0.000000275002122407386
-0.360094338655472,0.000000299816434790046
-0.354986160993576,0.000000315562971309191
-0.349998444318771,0.000000342163360755876
-0.345075160264969,0.000000368486638535614
-0.340011686086655,0.000000393129454323571
-0.335086822509766,0.0000004103183641746
-0.330044031143188,0.000000429862581086127
-0.325118869543076,0.000000454372155900273
-0.320160031318665,0.000000469884383846875
-0.31526193022728,0.000000491912715006038
-0.310235023498535,0.000000515945828283293
-0.305236518383026,0.000000534190803591628
-0.300304472446442,0.00000055188002079376
-0.295140475034714,0.000000570073382277769
-0.290145218372345,0.000000581754079576058
-0.285147815942764,0.000000594598986936035
-0.280239641666412,0.000000618407284491695
-0.275246530771255,0.000000621969491021446
-0.270194590091705,0.000000638482106296578
-0.265133917331696,0.000000657104919810081
-0.260157912969589,0.000000671350619541045
-0.255162954330444,0.000000680799985275371
-0.250168919563293,0.000000684538065343077
-0.245046198368073,0.000000702370243743644
-0.240067079663277,0.000000705372031006846
-0.235060274600983,0.00000071283903935182
-0.230154782533646,0.000000722324216440029
-0.225087642669678,0.00000072624516178621
-0.220133408904076,0.000000731548425392248
-0.215228900313377,0.000000745625925446802
-0.210184440016747,0.000000746196292311652
-0.205235332250595,0.000000756950441882509
-0.200263485312462,0.000000759222530177794
-0.195257753133774,0.000000766236325944192
-0.190267562866211,0.000000769674443290569
-0.185360565781593,0.000000773330441461439
-0.180329501628876,0.000000778540652390802
-0.175304129719734,0.000000786724569934449
-0.170263290405273,0.000000789618241014978
-0.165205031633377,0.000000796916424405936
-0.160266414284706,0.000000795378753082332
-0.155190274119377,0.00000080603854257788
-0.150201305747032,0.000000811326628991083
-0.145232304930687,0.00000081182076883124
-0.14017117023468,0.000000813445240055444
-0.135201558470726,0.000000813376402675203
-0.130175411701202,0.000000821218463897821
-0.125211909413338,0.000000822130800770537
-0.120163924992085,0.000000830044882604852
-0.11512915045023,0.000000826780819807027
-0.110211260616779,0.000000828555016596511
-0.10513549298048,0.000000839031542909652
-0.0999984666705132,0.00000083960946994921
-0.0952087715268135,0.000000836874164633628
-0.0901021808385849,0.000000835279536204325
-0.0852015241980553,0.000000847389287628175
-0.0802082866430283,0.00000084257391108622
-0.0752006322145462,0.000000841707844756456
-0.0701971277594566,0.000000846973989609978
-0.0652758479118347,0.000000847981596052705
-0.06027015671134,0.000000845536476390407
-0.0553635470569134,0.000000851529250667227
-0.0503342486917973,0.000000850777553296211
-0.0453314557671547,0.000000857099792028748
-0.0402981154620647,0.000000858920600421698
-0.0352680571377277,0.000000856760721035243
-0.0303669665008783,0.000000854362212976412
-0.025414552539587,0.000000861207126945374
-0.0204196702688932,0.00000085838308905295
-0.0154454577714205,0.000000864444018588983
-0.0104249268770218,0.000000867801873027929
-0.00537197338417172,0.000000870083738391259
-0.000429965497460216,0.000000871814393121895
0.00443823682144284,0.000000876884314493509
0.00930056162178516,0.000000881171104083478
0.0142523078247905,0.000000880716754636524
0.0193580985069275,0.000000879222341154673
0.0243084244430065,0.00000088112511775762
0.0293581914156675,0.000000887664327819948
0.0344446562230587,0.000000890133151187911
0.0394462458789349,0.000000893374647148448
0.0444223992526531,0.000000893022161108092
0.0494144260883331,0.000000893353046649281
0.0544418729841709,0.000000895173002390948
0.0593432784080505,0.000000893332526175072
0.0644274801015854,0.000000894312961463584
0.0693834722042084,0.00000089386207946518
0.0742768570780754,0.000000899527776709874
0.0794139802455902,0.000000899898793704779
0.0843914151191711,0.000000908558433820872
0.0894507467746735,0.00000090310516043246
0.0944950953125954,0.000000901579483070236
0.0995010882616043,0.000000900525151337206
0.104506328701973,0.000000905524814243108
0.109433338046074,0.000000904241119314975
0.114435441792011,0.000000910972005385702
0.11940885335207,0.000000905804824924417
0.124361142516136,0.000000912199368485744
0.129420056939125,0.00000091767287813127
0.134457871317863,0.000000919396541121387
0.139450147747993,0.000000916570684239559
0.144387319684029,0.000000914993620426685
0.149451777338982,0.000000917004626899143
0.154531195759773,0.000000927503890579828
0.159381672739983,0.000000912643429273885
0.164314985275269,0.000000918430089313915
0.169215142726898,0.000000920335367027292
0.174202591180801,0.000000924913024391572
0.179134786128998,0.000000924481810216093
0.184212803840637,0.000000932500938688463
0.189252287149429,0.000000930133353449492
0.194094955921173,0.000000924285700421024
0.199025392532349,0.000000929593682030827
0.203944832086563,0.00000092779771421192
0.208937957882881,0.000000932440002543444
0.213899746537209,0.000000939849314818275
0.219067737460136,0.000000941393125231116
0.223940536379814,0.000000942552446758782
0.228907257318497,0.000000949512752868031
0.233994260430336,0.00000095539530775568
0.238982707262039,0.000000947551370700239
0.243916392326355,0.000000954194888436177
0.248893305659294,0.000000960368879532325
0.254036545753479,0.000000963589400271303
0.259052723646164,0.0000009640046982895
0.264174431562424,0.000000967321398093191
0.269278556108475,0.000000965881326919771
0.274128258228302,0.000000969670850281545
0.279241174459457,0.000000966982270256267
0.284128725528717,0.000000977498416432354
0.2891546189785,0.000000982130359261646
0.294278919696808,0.000000982231767920894
0.299329966306686,0.000000985681140264205
0.304367482662201,0.000000985653514362639
0.309315741062164,0.000000986137138170307
0.314270853996277,0.000000991567162600404
0.319208323955536,0.000000983113750407938
0.324157029390335,0.000000990566263681103
0.329124242067337,0.000000995116693047748
0.334131360054016,0.00000100175577699702
0.33907425403595,0.00000100008412573516
0.344040393829346,0.00000100778686373815
0.349078923463821,0.00000101130035545793
0.354133129119873,0.00000101684929632029
0.359004348516464,0.00000101719308531756
0.364034712314606,0.0000010187778798354
0.369072407484055,0.0000010240078154311
0.37394642829895,0.00000103203046819544
0.379070699214935,0.00000103063803180703
0.384060710668564,0.00000103988020327961
0.389139920473099,0.0000010428177574795
0.394131779670715,0.0000010556624374658
0.399061977863312,0.00000104821117474785
0.403985589742661,0.0000010489708301975
0.409029752016068,0.00000105287358564965
0.414020210504532,0.00000106642210084829
0.41905489563942,0.00000107390269477037
0.424100190401077,0.00000108121992070664
0.429101854562759,0.00000108092297068652
0.43401226401329,0.00000108316135083442
0.438965737819672,0.00000108834956336068
0.443985283374786,0.00000109997711206233
0.448973745107651,0.00000110282053356059
0.454046726226807,0.00000111976066818897
0.459147453308105,0.00000111996564555739
0.464091390371323,0.0000011293236639176
0.469043910503387,0.00000113801297629834
0.474079191684723,0.00000114524959826667
0.479069888591766,0.00000114159911390743
0.484125584363937,0.00000115135173928138
0.489044517278671,0.00000115635293695959
0.494106084108353,0.00000116800367777614
0.498866230249405,0.00000117018169021321
0.503965258598328,0.00000117874606075929
0.508915305137634,0.00000118928869596857
0.51393586397171,0.00000119209369131568
0.518908262252808,0.00000120070114917326
0.523985087871552,0.00000120884840271174
0.528953313827515,0.00000121705545552686
0.533984303474426,0.00000122364417620702
0.538948655128479,0.00000123167558285786
0.543991982936859,0.00000124081088870298
0.549008667469025,0.00000124676250834455
0.55402010679245,0.00000124741256968264
0.559048235416412,0.00000125834583286633
0.564087808132172,0.00000126402312616847
0.569088816642761,0.00000127594262266939
0.574091970920563,0.00000127764451463008
0.579062163829803,0.000001284119207412
0.584033727645874,0.00000129486636524234
0.58900648355484,0.00000130856426494574
0.59404444694519,0.00000131453998619691
0.598957121372223,0.00000131843853523606
0.603923141956329,0.00000133114656364341
0.608996331691742,0.00000134727667955303
0.61397111415863,0.0000013625169685838
0.618997633457184,0.00000136039614062611
0.623924076557159,0.00000137500580876804
0.628998756408691,0.00000138452696774038
0.633911609649658,0.00000140302847739804
0.638914942741394,0.00000140986026053724
0.643913805484772,0.00000142413136927644
0.648933291435242,0.00000144297143833683
0.653949677944183,0.00000145552496633172
0.658918261528015,0.00000147383468629414
0.663958370685577,0.00000148988794990146
